# ref_application_id 294775143974774
# ref_asset_id -13305
"id"	"title"	"link"	"image_link"	"price"	"availability"	"condition"	"description"	"google_product_category"	"brand"	"additional_image_link"	"color"	"size"	"item_group_id"	"product_type"	"shipping"	"shipping_size"	"custom_label_0"	"custom_label_1"	"custom_label_2"	"custom_label_3"
"5129"	"adidas Stan Smith Running White/New Navy"	"https://www.footshop.cz/cs/panske-tenisky-a-boty/5129-adidas-stan-smith-running-white-new-navy.html"	"https://www.footshop.cz/Feeds/Crop.php?img=30708"	"2590.00 CZK"	"in stock"	"new"	"adidas Stan Smith Running White/New Navy si můžete vybrat ve Footshopu jenom za 2590 Kč. Značka: adidas Originals, Barva: Bílá, Dostupné velikosti: 36,36 2/3,37 1/3,38,39 1/3,40,40 2/3,41 1/3,42,42 2/3,43 1/3,44,44 2/3,45 1/3,46,46 2/3,47 1/3,48,48 2/3"	"187"	"adidas Originals"	"https://www.footshop.cz/Feeds/Crop.php?img=30709,https://www.footshop.cz/Feeds/Crop.php?img=30710,https://www.footshop.cz/Feeds/Crop.php?img=30711,https://www.footshop.cz/Feeds/Crop.php?img=30712"	"Bílá"	"36,36 2/3,37 1/3,38,39 1/3,40,40 2/3,41 1/3,42,42 2/3,43 1/3,44,44 2/3,45 1/3,46,46 2/3,47 1/3,48,48 2/3"	"5129"	"Pánské tenisky a boty"	"CZ::GLS:0 CZK"	"36,36 2/3,37 1/3,38,39 1/3,40,40 2/3,41 1/3,42,42 2/3,43 1/3,44,44 2/3,45 1/3,46,46 2/3,47 1/3,48,48 2/3"	"adidas-stan-smith"	""	""	"Dostupné velikosti: 36,36 2/3,37 1/3,38,39 1/3,40,40 2/3,41 1/3,42,42 2/3,43 1/3,44,44 2/3,45 1/3,46,46 2/3,47 1/3,48,48 2/3"
"29562"	"adidas Superstar 80s New Bold W Ftw White/ Ftw White/ Off White"	"https://www.footshop.cz/cs/damske-tenisky-a-boty/29562-adidas-superstar-80s-new-bold-w-ftw-white-ftw-white-off-white.html"	"https://www.footshop.cz/Feeds/Crop.php?img=162143"	"1990.00 CZK"	"in stock"	"new"	"adidas Superstar 80s New Bold W Ftw White/ Ftw White/ Off White si můžete vybrat ve Footshopu jenom za 1990 Kč. Značka: adidas Originals, Barva: Bílá, Dostupné velikosti: 37 1/3,38 2/3,39 1/3,40,40 2/3,41 1/3"	"187"	"adidas Originals"	"https://www.footshop.cz/Feeds/Crop.php?img=162144,https://www.footshop.cz/Feeds/Crop.php?img=162145,https://www.footshop.cz/Feeds/Crop.php?img=162146,https://www.footshop.cz/Feeds/Crop.php?img=162147,https://www.footshop.cz/Feeds/Crop.php?img=162148"	"Bílá"	"37 1/3,38 2/3,39 1/3,40,40 2/3,41 1/3"	"29562"	"Dámské tenisky a boty"	"CZ::GLS:69 CZK"	"37 1/3,38 2/3,39 1/3,40,40 2/3,41 1/3"	"adidas-superstar"	"3190 Kč"	"38"	"Dostupné velikosti: 37 1/3,38 2/3,39 1/3,40,40 2/3,41 1/3"
"21609"	"Nike W Lunarepic Low Flyknit 2 Black/ Black-Racer Blue"	"https://www.footshop.cz/cs/damske-tenisky-a-boty/21609-nike-w-lunarepic-low-flyknit-2-black-black-racer-blue.html"	"https://www.footshop.cz/Feeds/Crop.php?img=121240"	"3090.00 CZK"	"in stock"	"new"	"Nike W Lunarepic Low Flyknit 2 Black/ Black-Racer Blue si můžete vybrat ve Footshopu jenom za 3090 Kč. Značka: Nike, Barva: Černá, Dostupné velikosti: 36,36.5,38,38.5,39"	"187"	"Nike"	"https://www.footshop.cz/Feeds/Crop.php?img=121241,https://www.footshop.cz/Feeds/Crop.php?img=121242,https://www.footshop.cz/Feeds/Crop.php?img=121243,https://www.footshop.cz/Feeds/Crop.php?img=121244,https://www.footshop.cz/Feeds/Crop.php?img=121245"	"Černá"	"36,36.5,38,38.5,39"	"21609"	"Dámské tenisky a boty"	"CZ::GLS:0 CZK"	"36,36.5,38,38.5,39"	"nike-lunarepic"	"4290 Kč"	"28"	"Dostupné velikosti: 36,36.5,38,38.5,39"
"31933"	"adidas BW Army Cloud White/ Cloud White/ Linen"	"https://www.footshop.cz/cs/panske-tenisky-a-boty/31933-adidas-bw-army-cloud-white-cloud-white-linen.html"	"https://www.footshop.cz/Feeds/Crop.php?img=173270"	"2790.00 CZK"	"in stock"	"new"	"adidas BW Army Cloud White/ Cloud White/ Linen si můžete vybrat ve Footshopu jenom za 2790 Kč. Značka: adidas Originals, Barva: Bílá, Dostupné velikosti: 41 1/3,42,42 2/3,43 1/3,44,44 2/3,45 1/3,46 2/3,47 1/3,48"	"187"	"adidas Originals"	"https://www.footshop.cz/Feeds/Crop.php?img=173271,https://www.footshop.cz/Feeds/Crop.php?img=173272,https://www.footshop.cz/Feeds/Crop.php?img=173273,https://www.footshop.cz/Feeds/Crop.php?img=173274,https://www.footshop.cz/Feeds/Crop.php?img=173275"	"Bílá"	"41 1/3,42,42 2/3,43 1/3,44,44 2/3,45 1/3,46 2/3,47 1/3,48"	"31933"	"Pánské tenisky a boty"	"CZ::GLS:0 CZK"	"41 1/3,42,42 2/3,43 1/3,44,44 2/3,45 1/3,46 2/3,47 1/3,48"	""	"3990 Kč"	"30"	"Dostupné velikosti: 41 1/3,42,42 2/3,43 1/3,44,44 2/3,45 1/3,46 2/3,47 1/3,48"
"30207"	"New Balance 247 Brown/ White"	"https://www.footshop.cz/cs/panske-tenisky-a-boty/30207-new-balance-247-brown-white.html"	"https://www.footshop.cz/Feeds/Crop.php?img=166197"	"2190.00 CZK"	"in stock"	"new"	"New Balance 247 Brown/ White si můžete vybrat ve Footshopu jenom za 2190 Kč. Značka: New Balance, Barva: Hnědá, Dostupné velikosti: 42,42.5,43,44,44.5,45,46"	"187"	"New Balance"	"https://www.footshop.cz/Feeds/Crop.php?img=166198,https://www.footshop.cz/Feeds/Crop.php?img=166199,https://www.footshop.cz/Feeds/Crop.php?img=166200,https://www.footshop.cz/Feeds/Crop.php?img=166201,https://www.footshop.cz/Feeds/Crop.php?img=166202"	"Hnědá"	"42,42.5,43,44,44.5,45,46"	"30207"	"Pánské tenisky a boty"	"CZ::GLS:69 CZK"	"42,42.5,43,44,44.5,45,46"	"new-balance-247"	"3140 Kč"	"30"	"Dostupné velikosti: 42,42.5,43,44,44.5,45,46"
"29405"	"Nike Air Max 1 Se University Red/ Deep Royal Blue"	"https://www.footshop.cz/cs/panske-tenisky-a-boty/29405-nike-air-max-1-se-university-red-deep-royal-blue.html"	"https://www.footshop.cz/Feeds/Crop.php?img=161286"	"3790.00 CZK"	"in stock"	"new"	"Nike Air Max 1 SE University Red/ Deep Royal Blue si můžete vybrat ve Footshopu jenom za 3790 Kč. Značka: Nike, Barva: Červená, Dostupné velikosti: 40.5,42,42.5,43,45,45.5,46,47,47.5"	"187"	"Nike"	"https://www.footshop.cz/Feeds/Crop.php?img=161288,https://www.footshop.cz/Feeds/Crop.php?img=161289,https://www.footshop.cz/Feeds/Crop.php?img=161287,https://www.footshop.cz/Feeds/Crop.php?img=161290,https://www.footshop.cz/Feeds/Crop.php?img=161291"	"Červená"	"40.5,42,42.5,43,45,45.5,46,47,47.5"	"29405"	"Pánské tenisky a boty"	"CZ::GLS:0 CZK"	"40.5,42,42.5,43,45,45.5,46,47,47.5"	"nike-air-max-1"	""	""	"Dostupné velikosti: 40.5,42,42.5,43,45,45.5,46,47,47.5"
"32228"	"Nike W Air Max 1 Premium Sc Pure Platinum/ Metallic Platinum"	"https://www.footshop.cz/cs/damske-tenisky-a-boty/32228-nike-w-air-max-1-premium-sc-pure-platinum-metallic-platinum.html"	"https://www.footshop.cz/Feeds/Crop.php?img=175673"	"2690.00 CZK"	"in stock"	"new"	"Nike W Air Max 1 Premium SC Pure Platinum/ Metallic Platinum si můžete vybrat ve Footshopu jenom za 2690 Kč. Značka: Nike, Barva: Modrá, Dostupné velikosti: 36,36.5,37.5,38"	"187"	"Nike"	"https://www.footshop.cz/Feeds/Crop.php?img=175674,https://www.footshop.cz/Feeds/Crop.php?img=175675,https://www.footshop.cz/Feeds/Crop.php?img=175676,https://www.footshop.cz/Feeds/Crop.php?img=175677,https://www.footshop.cz/Feeds/Crop.php?img=175678"	"Modrá"	"36,36.5,37.5,38"	"32228"	"Dámské tenisky a boty"	"CZ::GLS:0 CZK"	"36,36.5,37.5,38"	"nike-air-max-1"	"3790 Kč"	"29"	"Dostupné velikosti: 36,36.5,37.5,38"
"31594"	"Converse X Illegal Civilization One Star Pro Ox Violet/ Blue/ White"	"https://www.footshop.cz/cs/panske-tenisky-a-boty/31594-converse-x-illegal-civilization-one-star-pro-ox-violet-blue-white.html"	"https://www.footshop.cz/Feeds/Crop.php?img=171774"	"1539.00 CZK"	"in stock"	"new"	"Converse x Illegal Civilization One Star Pro OX Violet/ Blue/ White si můžete vybrat ve Footshopu jenom za 1539 Kč. Značka: Converse, Barva: Růžová, Dostupné velikosti: 36,40.5,43,44,44.5,45,46,46.5"	"187"	"Converse"	"https://www.footshop.cz/Feeds/Crop.php?img=171776,https://www.footshop.cz/Feeds/Crop.php?img=171777,https://www.footshop.cz/Feeds/Crop.php?img=171775,https://www.footshop.cz/Feeds/Crop.php?img=171778,https://www.footshop.cz/Feeds/Crop.php?img=171779"	"Růžová"	"36,40.5,43,44,44.5,45,46,46.5"	"31594"	"Pánské tenisky a boty"	"CZ::GLS:69 CZK"	"36,40.5,43,44,44.5,45,46,46.5"	"converse-one-star"	"2190 Kč"	"30"	"Dostupné velikosti: 36,40.5,43,44,44.5,45,46,46.5"
"33159"	"Nike Air Skylon Ii Black/ Volt-Racer Blue/ White"	"https://www.footshop.cz/cs/panske-tenisky-a-boty/33159-nike-air-skylon-ii-black-volt-racer-blue-white.html"	"https://www.footshop.cz/Feeds/Crop.php?img=179314"	"1890.00 CZK"	"in stock"	"new"	"Nike Air Skylon II Black/ Volt-Racer Blue/ White si můžete vybrat ve Footshopu jenom za 1890 Kč. Značka: Nike, Barva: Černá, Dostupné velikosti: 38.5,39,42,44,44.5,45"	"187"	"Nike"	"https://www.footshop.cz/Feeds/Crop.php?img=179315,https://www.footshop.cz/Feeds/Crop.php?img=179316,https://www.footshop.cz/Feeds/Crop.php?img=179317,https://www.footshop.cz/Feeds/Crop.php?img=179318,https://www.footshop.cz/Feeds/Crop.php?img=179319"	"Černá"	"38.5,39,42,44,44.5,45"	"33159"	"Pánské tenisky a boty"	"CZ::GLS:69 CZK"	"38.5,39,42,44,44.5,45"	""	"2690 Kč"	"30"	"Dostupné velikosti: 38.5,39,42,44,44.5,45"
"33174"	"Air Jordan 1 High Zip Olive Canvas/ Black"	"https://www.footshop.cz/cs/panske-tenisky-a-boty/33174-air-jordan-1-high-zip-olive-canvas-black.html"	"https://www.footshop.cz/Feeds/Crop.php?img=179242"	"3990.00 CZK"	"in stock"	"new"	"Air Jordan 1 High Zip Olive Canvas/ Black si můžete vybrat ve Footshopu jenom za 3990 Kč. Značka: Jordan, Barva: Zelená, Dostupné velikosti: 43,44.5,45,47"	"187"	"Jordan"	"https://www.footshop.cz/Feeds/Crop.php?img=179243,https://www.footshop.cz/Feeds/Crop.php?img=179244,https://www.footshop.cz/Feeds/Crop.php?img=179245,https://www.footshop.cz/Feeds/Crop.php?img=179246,https://www.footshop.cz/Feeds/Crop.php?img=179247"	"Zelená"	"43,44.5,45,47"	"33174"	"Pánské tenisky a boty"	"CZ::GLS:0 CZK"	"43,44.5,45,47"	"jordan-1"	""	""	"Dostupné velikosti: 43,44.5,45,47"
"33282"	"Nike Air Skylon Ii White/ Black-Volt-Habanero Red"	"https://www.footshop.cz/cs/panske-tenisky-a-boty/33282-nike-air-skylon-ii-white-black-volt-habanero-red.html"	"https://www.footshop.cz/Feeds/Crop.php?img=180185"	"1890.00 CZK"	"in stock"	"new"	"Nike Air Skylon II White/ Black-Volt-Habanero Red si můžete vybrat ve Footshopu jenom za 1890 Kč. Značka: Nike, Barva: Bílá, Dostupné velikosti: 42,44.5,47,47.5"	"187"	"Nike"	"https://www.footshop.cz/Feeds/Crop.php?img=180187,https://www.footshop.cz/Feeds/Crop.php?img=180188,https://www.footshop.cz/Feeds/Crop.php?img=180186,https://www.footshop.cz/Feeds/Crop.php?img=180189,https://www.footshop.cz/Feeds/Crop.php?img=180190"	"Bílá"	"42,44.5,47,47.5"	"33282"	"Pánské tenisky a boty"	"CZ::GLS:69 CZK"	"42,44.5,47,47.5"	""	"2690 Kč"	"30"	"Dostupné velikosti: 42,44.5,47,47.5"
"7919"	"Nikelab Essentials Tee Sail/ Black"	"https://www.footshop.cz/cs/damska-tricka/7919-nikelab-essentials-tee-sail-black.html"	"https://www.footshop.cz/Feeds/Crop.php?img=134785"	"959.00 CZK"	"in stock"	"new"	"NikeLab Essentials Tee Sail/ Black si můžete vybrat ve Footshopu jenom za 959 Kč. Značka: Nike, Barva: Bílá, Dostupné velikosti: XS,L"	"212"	"Nike"	"https://www.footshop.cz/Feeds/Crop.php?img=134786,https://www.footshop.cz/Feeds/Crop.php?img=134787,https://www.footshop.cz/Feeds/Crop.php?img=134788,https://www.footshop.cz/Feeds/Crop.php?img=134789"	"Bílá"	"XS,L"	"7919"	"Dámská trička"	"CZ::GLS:69 CZK"	"XS,L"	""	"2190 Kč"	"56"	"Dostupné velikosti: XS,L"
"13313"	"Nike Sb Icon Hoodie Dark Grey Heather/ White"	"https://www.footshop.cz/cs/mikiny-a-svetry/13313-nike-sb-icon-hoodie-dark-grey-heather-white.html"	"https://www.footshop.cz/Feeds/Crop.php?img=143864"	"1790.00 CZK"	"in stock"	"new"	"Nike SB Icon Hoodie Dark Grey Heather/ White si můžete vybrat ve Footshopu jenom za 1790 Kč. Značka: Nike, Barva: Šedá, Dostupné velikosti: XL,XXL"	"212"	"Nike"	"https://www.footshop.cz/Feeds/Crop.php?img=143865,https://www.footshop.cz/Feeds/Crop.php?img=143866,https://www.footshop.cz/Feeds/Crop.php?img=143867"	"Šedá"	"XL,XXL"	"13313"	"Mikiny a svetry"	"CZ::GLS:69 CZK"	"XL,XXL"	""	""	""	"Dostupné velikosti: XL,XXL"
"18844"	"A.P.C. Lilo T-Shirt Bordeaux"	"https://www.footshop.cz/cs/tricka/18844-apc-lilo-t-shirt-bordeaux.html"	"https://www.footshop.cz/Feeds/Crop.php?img=107631"	"959.00 CZK"	"in stock"	"new"	"A.P.C. Lilo T-Shirt Bordeaux si můžete vybrat ve Footshopu jenom za 959 Kč. Značka: A.P.C., Barva: Červená, Dostupné velikosti: M,XL"	"212"	"A.P.C."	"https://www.footshop.cz/Feeds/Crop.php?img=107632,https://www.footshop.cz/Feeds/Crop.php?img=107633"	"Červená"	"M,XL"	"18844"	"Trička"	"CZ::GLS:69 CZK"	"M,XL"	""	"2090 Kč"	"54"	"Dostupné velikosti: M,XL"
"18852"	"A.P.C. Lilo T-Shirt Khaki"	"https://www.footshop.cz/cs/tricka/18852-apc-lilo-t-shirt-khaki.html"	"https://www.footshop.cz/Feeds/Crop.php?img=107634"	"959.00 CZK"	"in stock"	"new"	"A.P.C. Lilo T-Shirt Khaki si můžete vybrat ve Footshopu jenom za 959 Kč. Značka: A.P.C., Barva: Zelená, Dostupné velikosti: S,M,XL"	"212"	"A.P.C."	"https://www.footshop.cz/Feeds/Crop.php?img=107635,https://www.footshop.cz/Feeds/Crop.php?img=107636"	"Zelená"	"S,M,XL"	"18852"	"Trička"	"CZ::GLS:69 CZK"	"S,M,XL"	""	"2090 Kč"	"54"	"Dostupné velikosti: S,M,XL"
"38966"	"New Era Nfl Essential Trucker Oakland Riders Black"	"https://www.footshop.cz/cs/ksiltovky/38966-new-era-nfl-essential-trucker-oakland-riders-black.html"	"https://www.footshop.cz/Feeds/Crop.php?img=202186"	"749.00 CZK"	"in stock"	"new"	"New Era NFL Essential Trucker Oakland Riders Black si můžete vybrat ve Footshopu jenom za 749 Kč. Značka: New Era, Barva: Černá, Dostupné velikosti: Univerzální velikost"	"166"	"New Era"	"https://www.footshop.cz/Feeds/Crop.php?img=202187,https://www.footshop.cz/Feeds/Crop.php?img=202188"	"Černá"	"Univerzální velikost"	"38966"	"Kšiltovky"	"CZ::GLS:69 CZK"	"Univerzální velikost"	""	""	""	"Dostupné velikosti: Univerzální velikost"
"23478"	"40S & Shorties X Hustler America Skate Deck Burgundy"	"https://www.footshop.cz/cs/ostatni/23478-40s-shorties-x-hustler-america-skate-deck-burgundy.html"	"https://www.footshop.cz/Feeds/Crop.php?img=132024"	"799.00 CZK"	"in stock"	"new"	"40s & Shorties x HUSTLER America Skate Deck Burgundy si můžete vybrat ve Footshopu jenom za 799 Kč. Značka: 40s & Shorties, Barva: Červená, Dostupné velikosti: Univerzální velikost"	"Ostatní"	"40s & Shorties"	"https://www.footshop.cz/Feeds/Crop.php?img=132026,https://www.footshop.cz/Feeds/Crop.php?img=132025"	"Červená"	"Univerzální velikost"	"23478"	"Ostatní"	"CZ::GLS:69 CZK"	"Univerzální velikost"	""	"2590 Kč"	"69"	"Dostupné velikosti: Univerzální velikost"
"38239"	"Nudie Jeans Skinny Lin Light Blue Power"	"https://www.footshop.cz/cs/dziny-a-kalhoty/38239-nudie-jeans-skinny-lin-light-blue-power.html"	"https://www.footshop.cz/Feeds/Crop.php?img=199899"	"3590.00 CZK"	"in stock"	"new"	"Nudie Jeans Skinny Lin Light Blue Power si můžete vybrat ve Footshopu jenom za 3590 Kč. Značka: Nudie Jeans, Barva: Modrá, Dostupné velikosti: W33/L32,W34/L32,W32/L32,W32/L30,W31/L30,W30/L30,W31/L32,W34/L30"	"204"	"Nudie Jeans"	"https://www.footshop.cz/Feeds/Crop.php?img=199900,https://www.footshop.cz/Feeds/Crop.php?img=199901,https://www.footshop.cz/Feeds/Crop.php?img=199902"	"Modrá"	"W33/L32,W34/L32,W32/L32,W32/L30,W31/L30,W30/L30,W31/L32,W34/L30"	"38239"	"Džíny a kalhoty"	"CZ::GLS:0 CZK"	"W33/L32,W34/L32,W32/L32,W32/L30,W31/L30,W30/L30,W31/L32,W34/L30"	""	""	""	"Dostupné velikosti: W33/L32,W34/L32,W32/L32,W32/L30,W31/L30,W30/L30,W31/L32,W34/L30"
"38319"	"Reebok Pyro White/ Violet/ Neon/ Cobalt"	"https://www.footshop.cz/cs/panske-tenisky-a-boty/38319-reebok-pyro-white-violet-neon-cobalt.html"	"https://www.footshop.cz/Feeds/Crop.php?img=199623"	"2340.00 CZK"	"in stock"	"new"	"Reebok Pyro White/ Violet/ Neon/ Cobalt si můžete vybrat ve Footshopu jenom za 2340 Kč. Značka: Reebok Classic, Barva: Bílá, Dostupné velikosti: 36,36.5,37.5,38.5,39,40,40.5,41,42,42.5,43,44,44.5,45,47"	"187"	"Reebok Classic"	"https://www.footshop.cz/Feeds/Crop.php?img=199624,https://www.footshop.cz/Feeds/Crop.php?img=199625,https://www.footshop.cz/Feeds/Crop.php?img=199626,https://www.footshop.cz/Feeds/Crop.php?img=199627,https://www.footshop.cz/Feeds/Crop.php?img=199628"	"Bílá"	"36,36.5,37.5,38.5,39,40,40.5,41,42,42.5,43,44,44.5,45,47"	"38319"	"Pánské tenisky a boty"	"CZ::GLS:69 CZK"	"36,36.5,37.5,38.5,39,40,40.5,41,42,42.5,43,44,44.5,45,47"	""	""	""	"Dostupné velikosti: 36,36.5,37.5,38.5,39,40,40.5,41,42,42.5,43,44,44.5,45,47"
"38465"	"adidas LXCON Ftwr White/ Active Blue/ Core Black"	"https://www.footshop.cz/cs/panske-tenisky-a-boty/38465-adidas-lxcon-ftwr-white-active-blue-core-black.html"	"https://www.footshop.cz/Feeds/Crop.php?img=200404"	"3090.00 CZK"	"in stock"	"new"	"adidas LXCON Ftwr White/ Active Blue/ Core Black si můžete vybrat ve Footshopu jenom za 3090 Kč. Značka: adidas Originals, Barva: Bílá, Dostupné velikosti: 36,38,45 1/3,46,48,48 2/3"	"187"	"adidas Originals"	"https://www.footshop.cz/Feeds/Crop.php?img=200405,https://www.footshop.cz/Feeds/Crop.php?img=200406,https://www.footshop.cz/Feeds/Crop.php?img=200407,https://www.footshop.cz/Feeds/Crop.php?img=200408,https://www.footshop.cz/Feeds/Crop.php?img=200409"	"Bílá"	"36,38,45 1/3,46,48,48 2/3"	"38465"	"Pánské tenisky a boty"	"CZ::GLS:0 CZK"	"36,38,45 1/3,46,48,48 2/3"	""	""	""	"Dostupné velikosti: 36,38,45 1/3,46,48,48 2/3"
"36464"	"Nike Epic React Flyknit 2 Blue Void/ Blue Void-Indigo Force-Black"	"https://www.footshop.cz/cs/panske-tenisky-a-boty/36464-nike-epic-react-flyknit-2-blue-void-blue-void-indigo-force-black.html"	"https://www.footshop.cz/Feeds/Crop.php?img=201401"	"3790.00 CZK"	"in stock"	"new"	"Nike Epic React Flyknit 2 Blue Void/ Blue Void-Indigo Force-Black si můžete vybrat ve Footshopu jenom za 3790 Kč. Značka: Nike, Barva: Modrá, Dostupné velikosti: 39,40,40.5,41,42,42.5,43,44.5,45,45.5,46,47"	"187"	"Nike"	"https://www.footshop.cz/Feeds/Crop.php?img=201403,https://www.footshop.cz/Feeds/Crop.php?img=201404,https://www.footshop.cz/Feeds/Crop.php?img=201402,https://www.footshop.cz/Feeds/Crop.php?img=201405,https://www.footshop.cz/Feeds/Crop.php?img=201406"	"Modrá"	"39,40,40.5,41,42,42.5,43,44.5,45,45.5,46,47"	"36464"	"Pánské tenisky a boty"	"CZ::GLS:0 CZK"	"39,40,40.5,41,42,42.5,43,44.5,45,45.5,46,47"	""	""	""	"Dostupné velikosti: 39,40,40.5,41,42,42.5,43,44.5,45,45.5,46,47"
"38399"	"Y-3 Byw Ball Core Black/ Ftw White/ Red"	"https://www.footshop.cz/cs/panske-tenisky-a-boty/38399-y-3-byw-ball-core-black-ftw-white-red.html"	"https://www.footshop.cz/Feeds/Crop.php?img=200344"	"10340.00 CZK"	"in stock"	"new"	"Y-3 Byw Ball Core Black/ Ftw White/ Red si můžete vybrat ve Footshopu jenom za 10340 Kč. Značka: Y-3, Barva: Černá, Dostupné velikosti: 43 1/3,44,44 2/3,45 1/3"	"187"	"Y-3"	"https://www.footshop.cz/Feeds/Crop.php?img=200345,https://www.footshop.cz/Feeds/Crop.php?img=200346,https://www.footshop.cz/Feeds/Crop.php?img=200347,https://www.footshop.cz/Feeds/Crop.php?img=200348,https://www.footshop.cz/Feeds/Crop.php?img=200349"	"Černá"	"43 1/3,44,44 2/3,45 1/3"	"38399"	"Pánské tenisky a boty"	"CZ::GLS:0 CZK"	"43 1/3,44,44 2/3,45 1/3"	""	""	""	"Dostupné velikosti: 43 1/3,44,44 2/3,45 1/3"
"38888"	"adidas Trefoil Tee Black"	"https://www.footshop.cz/cs/detska-tricka/38888-adidas-trefoil-tee-black.html"	"https://www.footshop.cz/Feeds/Crop.php?img=201797"	"490.00 CZK"	"in stock"	"new"	"adidas Trefoil Tee Black si můžete vybrat ve Footshopu jenom za 490 Kč. Značka: adidas Originals, Barva: Černá, Dostupné velikosti: 62,68,80,86,92,104"	"212"	"adidas Originals"	"https://www.footshop.cz/Feeds/Crop.php?img=201798,https://www.footshop.cz/Feeds/Crop.php?img=201799"	"Černá"	"62,68,80,86,92,104"	"38888"	"Dětská trička"	"CZ::GLS:69 CZK"	"62,68,80,86,92,104"	"adidas-trefoil"	""	""	"Dostupné velikosti: 62,68,80,86,92,104"
"38844"	"Converse X Golf Le Fleur Boiler Suit Cream/ Black"	"https://www.footshop.cz/cs/dziny-a-kalhoty/38844-converse-x-golf-le-fleur-boiler-suit-cream-black.html"	"https://www.footshop.cz/Feeds/Crop.php?img=201888"	"4890.00 CZK"	"in stock"	"new"	"Converse x GOLF le FLEUR Boiler Suit Cream/ Black si můžete vybrat ve Footshopu jenom za 4890 Kč. Značka: Converse, Barva: Bílá, Dostupné velikosti: XS,M,L"	"204"	"Converse"	"https://www.footshop.cz/Feeds/Crop.php?img=201889,https://www.footshop.cz/Feeds/Crop.php?img=201890,https://www.footshop.cz/Feeds/Crop.php?img=201891,https://www.footshop.cz/Feeds/Crop.php?img=201892,https://www.footshop.cz/Feeds/Crop.php?img=201893,https://www.footshop.cz/Feeds/Crop.php?img=201887"	"Bílá"	"XS,M,L"	"38844"	"Džíny a kalhoty"	"CZ::GLS:0 CZK"	"XS,M,L"	""	""	""	"Dostupné velikosti: XS,M,L"
"38593"	"Y-3 New Classic Tee"	"https://www.footshop.cz/cs/tricka/38593-y-3-new-classic-tee.html"	"https://www.footshop.cz/Feeds/Crop.php?img=202359"	"2290.00 CZK"	"in stock"	"new"	"Y-3 New Classic Tee si můžete vybrat ve Footshopu jenom za 2290 Kč. Značka: Y-3, Barva: Černá, Dostupné velikosti: M,L,XXL"	"212"	"Y-3"	"https://www.footshop.cz/Feeds/Crop.php?img=202360,https://www.footshop.cz/Feeds/Crop.php?img=202361"	"Černá"	"M,L,XXL"	"38593"	"Trička"	"CZ::GLS:69 CZK"	"M,L,XXL"	""	""	""	"Dostupné velikosti: M,L,XXL"
"38933"	"Carhartt Wip Script Coach Jacket Blue/ Wax"	"https://www.footshop.cz/cs/vetrovky/38933-carhartt-wip-script-coach-jacket-blue-wax.html"	"https://www.footshop.cz/Feeds/Crop.php?img=202684"	"2290.00 CZK"	"in stock"	"new"	"Carhartt WIP Script Coach Jacket Blue/ Wax si můžete vybrat ve Footshopu jenom za 2290 Kč. Značka: Carhartt WIP, Barva: Modrá, Dostupné velikosti: M,L"	"5598"	"Carhartt WIP"	"https://www.footshop.cz/Feeds/Crop.php?img=202685,https://www.footshop.cz/Feeds/Crop.php?img=202686,https://www.footshop.cz/Feeds/Crop.php?img=202687"	"Modrá"	"M,L"	"38933"	"Větrovky"	"CZ::GLS:69 CZK"	"M,L"	""	""	""	"Dostupné velikosti: M,L"
"38739"	"Champion Hoodie Grey"	"https://www.footshop.cz/cs/mikiny-a-svetry/38739-champion-hoodie-grey.html"	"https://www.footshop.cz/Feeds/Crop.php?img=202573"	"1940.00 CZK"	"in stock"	"new"	"Champion Hoodie Grey si můžete vybrat ve Footshopu jenom za 1940 Kč. Značka: Champion, Barva: Šedá, Dostupné velikosti: XXL"	"212"	"Champion"	"https://www.footshop.cz/Feeds/Crop.php?img=202574,https://www.footshop.cz/Feeds/Crop.php?img=202575"	"Šedá"	"XXL"	"38739"	"Mikiny a svetry"	"CZ::GLS:69 CZK"	"XXL"	""	""	""	"Dostupné velikosti: XXL"
"38995"	"Saucony Jazz Original Vintage Grey/ Blue"	"https://www.footshop.cz/cs/panske-tenisky-a-boty/38995-saucony-jazz-original-vintage-grey-blue.html"	"https://www.footshop.cz/Feeds/Crop.php?img=202224"	"2490.00 CZK"	"in stock"	"new"	"Saucony Jazz Original Vintage Grey/ Blue si můžete vybrat ve Footshopu jenom za 2490 Kč. Značka: Saucony, Barva: Šedá, Dostupné velikosti: 41,42,42.5,43,44,44.5,45,46,46.5"	"187"	"Saucony"	"https://www.footshop.cz/Feeds/Crop.php?img=202225,https://www.footshop.cz/Feeds/Crop.php?img=202226,https://www.footshop.cz/Feeds/Crop.php?img=202227,https://www.footshop.cz/Feeds/Crop.php?img=202228,https://www.footshop.cz/Feeds/Crop.php?img=202229"	"Šedá"	"41,42,42.5,43,44,44.5,45,46,46.5"	"38995"	"Pánské tenisky a boty"	"CZ::GLS:69 CZK"	"41,42,42.5,43,44,44.5,45,46,46.5"	""	""	""	"Dostupné velikosti: 41,42,42.5,43,44,44.5,45,46,46.5"
